nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
1,379000,70310.0,3,نابل,NABEUL,سليمان,SLIMAN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
2,343700,33371.0,0,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,سبتمبر,sept.,2018,SQL Results
1,500000,91731.0,5,نابل,NABEUL,الميدة,ELMIDA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,48407,13500.0,1,قابس,GABES,مارث,MARETH,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,92885,46443.0,1,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,51280,15384.0,1,قابس,GABES,الحامة,HAMMA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
1,200000,67661.0,4,نابل,NABEUL,قليبية,KLIBYA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,572000,190666.666666667,1,سليانة,SILIANA,سليانة الجنوبية,SILIANA SUD,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
1,199872,60211.0,6,مدنين,MEDENINE,حومة السوق,HOUMMET SOUK,الصيد البحري,PECHE,فيفري,févr.,2018,SQL Results
1,67203,22401.0,1,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,2000000,543545.0,15,زغوان,ZAGHOUANE,بئر مشارقة,BIR MCHARGA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
2,118621,62973.0,2,مدنين,MEDENINE,بني خداش,BENI KHEDECH,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,47607,13500.0,1,قفصة,GAFSA,الرديف,ERDAYEF,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,700000,207556.333333333,9,القصرين,KASSERINE,سبيبة,SBIBA,التحويل الأولي,PREMIERE TRANSFORMATION,ديسمبر,déc.,2018,SQL Results
1,90000,45925.0,1,بنزرت,BIZERTE,العا لية,ELALIYA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,375000,109969.0,13,سوسة,SOUSSE,بوفيشة,BOUFICHA,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,175000,45029.0,2,بنزرت,BIZERTE,غار الملح,GAR EL MELH,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,59096,16588.0,1,الكاف,KEF,الكاف الغربية,EL KEF OUSET,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,310000,98933.3333333333,1,الكاف,KEF,الدهماني,DAHMENI,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,108130,33320.0,3,قابس,GABES,قابس المدينة,GABES MEDINA,الصيد البحري,PECHE,فيفري,févr.,2018,SQL Results
1,63050,21016.6666666667,1,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,94612,27321.0,3,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,75000,16563.0,1,بنزرت,BIZERTE,سجنان,SAJNEN,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,151585,46478.0,2,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,79000,26008.3333333333,1,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الخدمات,SERVICE,أوت,août,2018,SQL Results
1,2118000,302581.0,11,بنزرت,BIZERTE,أوتيك,UTIK,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,211000,38665.0,3,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
2,119546,52627.0,2,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,77000,9707.0,1,تــونس,TUNIS,حلق الوادي,LA GOULETTE,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
2,152000,47205.6666666667,2,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
3,315000,157219.0,6,بنزرت,BIZERTE,ماطر,MATEUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
13,978876,499667.0,13,مدنين,MEDENINE,بن قردان,BEN GERDAN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,66600,9291.0,1,المنستير,MOUNASTIR,البقا لطة,BKALTA,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
1,78154,25366.3333333333,1,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
4,418711,136353.333333333,4,توزر,TOZEUR,نفطة,NAFTA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
8,518729,268898.0,8,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
8,796530,288491.0,13,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
4,386500,154804.0,10,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,510000,136737.0,4,صفاقس,SFAXE,بئر علي بن خليفة,BIR ALI KHELIFFA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
5,611736,262249.0,8,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
3,290000,139966.0,3,المهدية,MAHDIA,هبيرة,HBIRA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
4,304711,136097.0,4,الكاف,KEF,الدهماني,DAHMENI,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
3,184000,96641.0,3,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
5,402000,162250.0,5,القيروان,KAIROUAN,الشراردة,CHRARDA,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
5,320975,103693.666666667,5,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
1,92611,29895.0,1,زغوان,ZAGHOUANE,الناظور,NATHOUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
3,493536,226708.0,3,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,1607000,528119.0,12,المهدية,MAHDIA,سيدي علوان,SIDI ALWEN,التحويل الأولي,PREMIERE TRANSFORMATION,مارس,mars,2018,SQL Results
7,682554,256243.0,8,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,116000,50724.0,1,المهدية,MAHDIA,هبيرة,HBIRA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
8,486425,267537.0,7,مدنين,MEDENINE,بني خداش,BENI KHEDECH,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
10,721328,334626.0,12,تطاوين,TATAWINE,رمادة,REMEDA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
3,245235,112899.0,4,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
2,155605,51425.3333333333,2,توزر,TOZEUR,توزر,TOZEUR,الخدمات,SERVICE,جوان,juin,2018,SQL Results
8,655164,310624.0,9,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
4,316000,115831.0,5,تطاوين,TATAWINE,تطاوين الجنوبية,TATAWIN SUD,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
3,419257,158948.0,4,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
3,589000,234341.0,8,بنزرت,BIZERTE,ماطر,MATEUR,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
5,364880,200686.0,5,مدنين,MEDENINE,جرجيس,JERJIS,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
6,557000,227357.0,7,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,72000,34233.0,1,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
5,469484,196337.0,6,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
5,542738,254541.0,6,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,أوت,août,2018,SQL Results
1,49098,12404.0,1,قبلي,KEBELLI,رجيم معتوق,ٌRegim Maatoug,التحويل الأولي,PREMIERE TRANSFORMATION,أكتوبر,oct.,2018,SQL Results
12,792565,304350.0,13,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,55298,6928.0,1,قابس,GABES,غنوش,GANOUCH,الخدمات,SERVICE,ماي,mai,2018,SQL Results
2,137200,45733.3333333333,2,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الخدمات,SERVICE,جوان,juin,2018,SQL Results
5,398000,128235.0,5,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,ماي,mai,2018,SQL Results
4,363730,127030.0,5,سيدي بوزيد,SIDI BOUZIDE,المكناسي,EL MEKNASSI,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
3,222088,70410.6666666667,3,القيروان,KAIROUAN,العلا,AL ALAA,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
2,171503,55736.0,3,قابس,GABES,الحامة,HAMMA,الخدمات,SERVICE,ماي,mai,2018,SQL Results
2,136000,41396.0,2,المهدية,MAHDIA,السواسي,ESSWASSI,الخدمات,SERVICE,ماي,mai,2018,SQL Results
3,178000,58461.6666666667,3,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
11,723848,352704.0,9,مدنين,MEDENINE,بن قردان,BEN GERDAN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
5,487500,57525.0,5,المنستير,MOUNASTIR,طبلبة,TBOLBA,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
3,299699,134555.0,3,قبلي,KEBELLI,الفوار,ELFAWAR,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,107000,31175.0,1,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,569000,163546.0,5,نابل,NABEUL,قليبية,KLIBYA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
7,573602,274130.0,7,القصرين,KASSERINE,حاسي الفريد,HASSI ELFRID,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,83751,46063.0,1,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
2,158968,52468.6666666667,2,توزر,TOZEUR,توزر,TOZEUR,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
6,773654,316596.0,6,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,أوت,août,2018,SQL Results
6,332253,76962.3333333333,6,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,التحويل الأولي,PREMIERE TRANSFORMATION,أكتوبر,oct.,2018,SQL Results
2,210750,110365.0,2,سليانة,SILIANA,سليانة الجنوبية,SILIANA SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
4,325052,96012.0,3,توزر,TOZEUR,توزر,TOZEUR,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
2,110000,30481.3333333333,2,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
1,37000,10101.0,1,تطاوين,TATAWINE,غمراسن,GOMRASSEN,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
1,53170,17721.0,1,القصرين,KASSERINE,سبيبة,SBIBA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
1,52268,6602.0,1,قابس,GABES,قابس المدينة,GABES MEDINA,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
5,619055,292129.0,5,مدنين,MEDENINE,بن قردان,BEN GERDAN,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,92362,50799.0,1,نابل,NABEUL,منزل تميم,MANZEL TMIM,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,98098,53953.0,1,نابل,NABEUL,الهوارية,HAWARIYA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
7,341562,46270.0,7,قابس,GABES,غنوش,GANOUCH,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
4,290000,88921.3333333333,4,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
1,42150,23183.0,1,قفصة,GAFSA,الرديف,ERDAYEF,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
3,170000,87700.0,3,القيروان,KAIROUAN,السبيخة,SBIKHA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
3,286738,146435.0,4,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,328000,166252.0,3,بنزرت,BIZERTE,منزل بورقيبة,MANZEL BOURGIBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
3,160266,43172.0,3,صفاقس,SFAXE,جبنيانة,JEBINYANA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,40450,20575.0,0,منــوبة,MANOUBA,برج العامري,BOURJ EL AMRI,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
2,105000,15750.0,2,المهدية,MAHDIA,الشابة,CHEBBA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
8,630165,333681.0,8,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,جانفي,janv.,2018,SQL Results
2,131000,69805.0,2,المنستير,MOUNASTIR,جمال,JAMMEL,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
8,828642,360521.0,10,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
6,476300,168210.0,7,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
2,135583,60328.0,2,سليانة,SILIANA,بوعرادة,BOU ARADA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
2,254000,35443.0,4,المهدية,MAHDIA,سيدي علوان,SIDI ALWEN,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
6,597524,179969.0,7,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,47012,13163.0,1,مدنين,MEDENINE,بني خداش,BENI KHEDECH,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,54267,14850.0,1,قابس,GABES,مارث,MARETH,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,68500,13500.0,1,قبلي,KEBELLI,دوز الجنوبية,DOUZ SUD,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
3,202722,99306.0,3,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,106100,53050.0,2,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,52300,9226.0,0,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,ماي,mai,2018,SQL Results
3,246000,81595.0,3,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,أوت,août,2018,SQL Results
1,34300,18526.0,0,المنستير,MOUNASTIR,المنستير,MOUNASTIR,الصيد البحري,PECHE,جويلية,juill.,2018,SQL Results
1,71000,39050.0,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
7,672999,271267.0,7,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,202506,108699.0,2,جندوبة,JENDOUBA,واد مليز,WAD MLIZ,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
1,82200,27400.0,1,قفصة,GAFSA,القصر,EL KSSAR,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
2,19254575,1489611.0,231,قابس,GABES,الحامة,HAMMA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,88386,29462.0,1,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
1,53000,15703.0,1,القيروان,KAIROUAN,منزل المهيري,MENZEL MHIRI,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
5,480129,172807.0,6,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,87575,28752.3333333333,1,باجة,BEJA,عمدون,AMDOUN,الخدمات,SERVICE,ديسمبر,déc.,2018,SQL Results
1,1350000,526262.0,11,باجة,BEJA,قبلاط,KBELLAT,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
1,7000,2100.0,0,المنستير,MOUNASTIR,المنستير,MOUNASTIR,الصيد البحري,PECHE,نوفمبر,nov.,2017,SQL Results
4,222600,114775.0,4,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,88600,40700.0,1,صفاقس,SFAXE,جبنيانة,JEBINYANA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,1586000,435420.0,13,الكاف,KEF,الدهماني,DAHMENI,الفلاحي,AGRICULTURE,أوت,août,2017,SQL Results
1,80487,25745.6666666667,1,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,61749,32881.0,1,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,111046,37015.3333333333,1,قبلي,KEBELLI,رجيم معتوق,ٌRegim Maatoug,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
1,112000,46967.0,1,المهدية,MAHDIA,هبيرة,HBIRA,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
4,338826,186354.0,4,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
3,258142,141295.0,3,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
3,128039,46210.0,3,قابس,GABES,مارث,MARETH,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,86792,11793.0,3,مدنين,MEDENINE,حومة السوق,HOUMMET SOUK,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,920000,230040.0,4,المهدية,MAHDIA,بو مرداس,BOU MERDES,الخدمات,SERVICE,جوان,juin,2018,SQL Results
2,133637,44545.6666666667,3,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,10500,1161.0,1,بنزرت,BIZERTE,بنزرت الشما لية,BIZETE NORD,الخدمات,SERVICE,مارس,mars,2018,SQL Results
4,588388,187063.0,5,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
1,84000,45238.0,1,القيروان,KAIROUAN,منزل المهيري,MENZEL MHIRI,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
5,397000,197404.0,6,القيروان,KAIROUAN,الشبيكة,CHBIKA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,34517,18984.0,1,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,111880,31145.0,2,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
3,308060,137151.0,4,زغوان,ZAGHOUANE,الناظور,NATHOUR,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
4,343264,130973.0,5,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,2745000,730551.0,8,منــوبة,MANOUBA,برج العامري,BOURJ EL AMRI,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
3,164253,41240.0,3,صفاقس,SFAXE,جبنيانة,JEBINYANA,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
2,153000,45914.0,2,المهدية,MAHDIA,شربان,CHERBEN,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,21000,10911.0,1,سوسة,SOUSSE,سيدي الهاني,SIDI ELHANI,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,53650,17883.3333333333,1,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
1,92978,30764.0,1,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
2,180000,87616.0,2,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
2,9670000,1300980.0,14,المنستير,MOUNASTIR,طبلبة,TBOLBA,تربية الأحياء المائية,AQUACULTURE,ديسمبر,déc.,2018,SQL Results
1,52093,6580.0,1,صفاقس,SFAXE,ساقية الدائر,SAKIYET EDAYER,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
3,459990,171543.0,3,صفاقس,SFAXE,الصخيرة,SKHIRA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,62300,20765.0,1,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
