code,produits,annee_1999,annee_2000,annee_2001,annee_2002,annee_2003,annee_2004,annee_2005,annee_2006,annee_2007,annee_2008,annee_2009,annee_2010,annee_2011,annee_2012,annee_2013,annee_2014,annee_2015,annee_2016,annee_2017,feuille
90300,"Thé,même aromatise:mate*",0,0,0,0,0,0,61,0,0,0,0,0,0,68,0,0,0,2547,6299,Feuil1
90411,"Poivre(du genre piper);piments du genre capsicum ou du genre pimenta,sèches ou broyées ou pulvérisés:poivre*",657171,998781,1698037,500587,932905,1204752,978174,606969,341511,1438544,1558095,874685,1095884,1475817,1442576,1243145,1011086,1266064,1626030,Feuil1
90412,"Poivre(du genre piper);piments du genre capsicum ou du genre pimenta,sèches ou broyées ou pulvérisés:broyée ou pulvérisés*",18499,16461,25808,19447,17618,43855,29832,29083,23606,7607,5972,8405,54236,82674,38984,111735,317708,640430,425285,Feuil1
90420,"Poivre(du genre piper);piments du genre capsicum ou du genre pimenta,sèches ou broyées ou pulvérisés :piments sèches ou broyées ou pulvérisés*",93222,313906,255505,303150,124394,251063,256843,243528,258901,320090,698524,666645,684571,542532,0,0,0,0,0,Feuil1
90421,"Poivres séchés,non broyés ni pulvérisés",0,0,0,0,0,0,0,0,0,0,0,0,0,331889,501184,486710,164125,48423,269551,Feuil1
90422,Poivres broyés ou pulvérisés,0,0,0,0,0,0,0,0,0,0,0,0,0,1869228,2239123,2793520,3027664,2665407,4261710,Feuil1
90500,Vanille*,1962,10019,18229,798,203,691,2880,3136,4165,8487,0,51020,0,0,0,0,0,0,0,Feuil1
90510,Vanille non broyés ni pulvérisés,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,1935,3949,3989,3553,4907,Feuil1
90520,Vanilles broyés ou pulvérisés,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,13919,4171,0,0,4306,Feuil1
90610,Cannelle et fleurs de cannelier:non broyées ni pulvérisées*,7495,19294,33676,26491,35032,56325,6181,34887,12185,0,0,0,0,0,0,0,0,0,0,Feuil1
90611,"Cannelle ''Cinnamomum zeylanicum Blume'', non0broyées ni pulvérisées",0,0,0,0,0,0,0,0,3937,6986,8542,8082,51411,27177,30698,40125,44942,30187,36519,Feuil1
90619,"Cannelle, non0broyées ni pulvérisées (à l''excl. de la cannelle ''Cinnamomum zeylanicum Blume'')",0,0,0,0,0,0,0,0,38167,21813,14125,33787,32263,25795,14837,34195,27844,112780,41287,Feuil1
90620,Cannelle et fleurs de cannelier:broyées ou pulvérisées*,0,85,681,806,470,1594,0,0,434,473,1476,3693,28790,10423,2355,4464,8443,5164,2960,Feuil1
90700,"Cannelle et fleurs de cannelier: girofles(antofles,clous et griffes)*",0,11198,25161,58814,134909,30519,111110,171256,198696,22000,32930,162300,50000,774,0,0,0,0,0,Feuil1
90710,Girofles non broyés ni pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,104890,131863,119819,70141,147913,73183,Feuil1
90720,Girofles broyés ou pulvérisés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3467,Feuil1
90810,"Noix muscades,macis,amomes et cardamomes: noix muscade*",0,179,4129,592,1271,432,1171,2863,0,0,0,0,0,0,0,0,0,0,0,Feuil1
90811,Noix muscades non broyés ni pulvérisés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,0,Feuil1
90820,"Noix muscades,macis,amomes et cardamomes:macis",0,0,62,192,0,120,71,168,570,608,0,0,0,0,0,0,0,0,0,Feuil1
90830,"Noix muscades,macis,amomes et cardamomes:amomes et cardamomes*",0,0,490,0,0,0,2449,358,1155,831,1058,817,2335,3644,0,0,0,0,0,Feuil1
90831,Amomes et cardamomes non broyés ni pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,426,7067,2997,1011,4388,2280,Feuil1
90910,"Graines d'anais,de badiane,de fenouil,de coriande,de cumin ou de carvi,baies de genievre:graines d'anis ou de badiane *",38840,2033,15955,44571,41702,16658,31278,26565,48338,13418,29624,54177,37956,7078,0,0,0,0,0,Feuil1
90920,"Graines d'anais,de badiane,de fenouil,de coriande,de cumin ou de carvi,baies de genievre:graines de coriandre*",427347,538413,676590,392389,644303,415613,412993,384781,635352,269299,581435,908825,561812,58067,0,0,0,0,0,Feuil1
90921,Graines de coriandre non broyés ni pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,963824,339671,383490,927422,632615,696783,Feuil1
90922,Graines de coriandre broyés ou pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,15695,1978,20470,12774,11799,Feuil1
90930,"Graines d'anais,de badiane,de fenouil,de coriandre,de cumin ou de carvi,baies de geniervre:graine de cumin",201820,189300,208734,299099,141717,139252,567916,176886,558980,702112,484225,704996,658022,97422,0,0,0,0,0,Feuil1
90931,Graines de cumin non broyés ni pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,680261,1044322,751290,560806,730853,1470766,Feuil1
90932,Graines de cumin broyés ou pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,3676,14668,4373,1546,17766,19090,Feuil1
90940,"Graines d'anais,de badiane,de fenouil,de coriendre,de cumin ou de carvi,baies de geniervre:graines de carvi*",328603,329729,288219,162009,260407,188300,130190,376268,479600,294001,465922,502105,741396,82259,0,0,0,0,0,Feuil1
90950,"Graines d'anais,de badiane,de fenouil,de coriendre,de cumin ou de carvi,baies de geniervre:graines de fenouil;baies de genièvre*",113726,189663,106843,124453,168764,229269,123801,210684,227213,239969,153780,250330,485344,74154,0,0,0,0,0,Feuil1
90961,"Graines d'anis,de badiane,de carvi,de fenouil ,bais de géniévre non broyées ni pulvarisées",0,0,0,0,0,0,0,0,0,0,0,0,0,1109567,1230499,1324615,873487,616091,839642,Feuil1
90962,"Graines d'anis,de badiane,de carvi,de fenouil ,bais de géniévre broyées ou pulvarisées",0,0,0,0,0,0,0,0,0,0,0,0,0,30276,5400,639,383,4515,7271,Feuil1
91010,"Gingembre,safran,curcuma,thym,feuilles de laurier,curry et autres épices:gingembre*",14292,11741,33156,10928,19920,10575,51495,107323,29190,12124,25089,54910,197145,20817,0,0,0,0,0,Feuil1
91011,Gingembre non broyés ni pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,44886,125433,35378,261315,296817,427300,Feuil1
91012,Gingembre broyés ou pulvarisés,0,0,0,0,0,0,0,0,0,0,0,0,0,24870,3216,12586,2150,15726,2364,Feuil1
91020,"Gingembre,safran,curcuma,thym,feuilles de laurier,curry et autres épices:safran*",15373,12777,23995,30823,16025,3653,12734,22295,19988,24420,21101,0,19830,9869,4712,5338,4502,11626,2330,Feuil1
91030,"Gingembre,safran,curcuma,thym,feuilles de laurier,curry et autres épices:curcuma*",283085,376195,367918,145162,637765,674463,1147032,896999,738064,846158,786750,693076,1734575,1725356,861071,1234547,2126893,5532202,4543402,Feuil1
91040,"Gingembre,safran,curcuma,thym,feuilles de laurier,curry et autres épices:thym;feuilles de laurier *",32264,0,35586,16601,2549,910,4479,20314,366,0,0,0,0,0,0,0,0,0,0,Feuil1
91050,"Gingembre,safran,curcuma,thym,feuilles de laurier,curry et autres épices:curry*",0,0,17104,0,0,498,0,364,226,0,0,0,0,0,0,0,0,0,0,Feuil1
91091,Autres épices:mélange visées a la note 1 point b)du présent chapitre*,63987,97749,3003,12913,3998,5871,28618,4625,7961,7278,70256,72042,8185,23835,29104,30595,15114,118050,117903,Feuil1
91099,Autres épices:autres graines de fenugrec*,101028,46468,22641,289746,65861,141860,132715,204063,75507,103629,333709,527878,558613,798511,1154958,1115686,1464065,1419936,1587920,Feuil1
100110,Froment(ble)et métal:froment(ble)dur,45949884,75253172,116408611,203514830,125325832,23468271,42039314,93018095,333224863,475195520,200668571,343006651,300986594,184216844,0,0,0,0,0,Feuil1
100111,Froment dur de semence,0,0,0,0,0,0,0,0,0,0,0,0,0,50312,54349,72808,62934,44489,88013,Feuil1
100119,Autres froment et méteil,0,0,0,0,0,0,0,0,0,0,0,0,0,137790585,347534788,417464434,666149220,529667270,441195648,Feuil1
100190,Froment(ble) et métal:autres,112877507,144583334,169044656,172358678,137998095,217653330,187666310,242477844,403184289,520744953,232922677,338887129,476856063,145180124,0,0,0,0,0,Feuil1
100191,Autres semence,0,0,0,0,0,0,0,0,0,0,0,0,0,29433,32218,23179,2042573,14022,13925,Feuil1
100199,Autres froment dur,0,0,0,0,0,0,0,0,0,0,0,0,0,288779546,545105481,494992728,481063050,468818468,564202921,Feuil1
100200,Forment(ble) et métal:seigle*,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
100290,Autres Seigle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,Feuil1
100300,Forment(ble)et métal: orge*,20948533,60198766,97540361,123986937,10510301,32024651,126593626,135227867,265709775,195138659,15906178,127205267,98460606,79280760,0,0,0,0,0,Feuil1
100310,Orge de semence,0,0,0,0,0,0,0,0,0,0,0,0,0,7937,19176,21884,26855,13291,21428,Feuil1
100390,Autres orges,0,0,0,0,0,0,0,0,0,0,0,0,0,100178203,377642952,194131952,221715366,232254036,212546678,Feuil1
100400,Forment(ble)et métal:avoine*,0,0,73947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
100410,Avoines de semence,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,3337,10359,16639,12219,15448,Feuil1
100510,Forment(ble)etcetera:mais*,71638,163050,209242,160926,94204,153812,25325,87864,302630,154404,28349,212204,52066,81320,190422,77001,69730,78346,150536,Feuil1
100590,Forment(ble)et métal:autres,88327942,102789923,130349758,145429473,101127160,150006691,118400543,109255337,179881245,272304554,170862869,277057348,374984472,394000089,381024484,395458487,409583799,426872778,520613358,Feuil1
100610,Riz en paille(riz paddy,0,0,0,1782,665,20564,1735,2117,20237,9176,113476,15962,3982,784,4908,9590,26119,2568,2175,Feuil1
100620,Riz décortique(riz cargo ou riz brun),128,0,104,0,0,0,0,5009,0,13157,4645,27,5630,8567,11957,11986,21840,32335,183347,Feuil1
100630,"Riz semi blanchi ou blanchi,même poli ou glace",7552176,4713920,3603211,3974382,6014480,5056599,8649231,8827823,9307756,18463279,7573225,8945138,13882788,9113599,10947650,14838971,20311327,17794147,35482767,Feuil1
100640,Riz en brisures*,9033,0,0,0,0,0,0,532,0,0,0,0,0,1435,2179,6859,1904,0,0,Feuil1
100700,Sorgho a grains*,118390,34345,69871,498021,256388,588372,874544,986396,724679,1098000,902734,1455163,1227582,450794,0,0,0,0,0,Feuil1
100790,Autres sorgho à grains,0,0,0,0,0,0,0,0,0,0,0,0,0,601625,1581304,1245835,1462800,2630651,3138524,Feuil1
100810,"Sarrasin,millet et papiste,autres céréales :sarrasin*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,6638,Feuil1
100820,"Sarrasin,millet et papiste,autres céréales:millet*",268,809,0,22,0,424,0,0,0,1429,0,2906,86583,0,0,0,0,0,0,Feuil1
100821,"Céréales; millet, graine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,Feuil1
100829,Autres Millet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,379,Feuil1
100830,"Sarrasin,millet et papiste,autres céréales:alpiste*",96200,117318,19949,19832,214058,284841,0,85575,248000,291559,377068,422915,555811,536755,685433,593994,963683,1356784,778028,Feuil1
100850,Céréales; quinoa (Chenopodium quinoa),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,0,Feuil1
100860,Triticale,0,0,0,0,0,0,0,0,0,0,0,0,0,3544,4501,7066,6029,3734,4737,Feuil1
100890,Sarrasin millet et alpiste;autres céréales,0,1736,0,9304,613,5891,9908,1523,2065,72296,106269,43925,1811,1458,405,281,0,0,0,Feuil1
110100,Farines de froment(ble)ou de méteil*,64486,300,218,15312,214,13645,1080,2127,8994,11986,10872,80287,31140380,46093,6392,5272,4585,32196,134228,Feuil1
110210,Farines de céréales autres que de froment(ble)ou de méteil*,233,0,0,16449,448,0,3092,0,0,0,5351,1288,3569,1690,0,0,0,0,0,Feuil1
110220,Farines de céréales autres que de froment (ble)ou méteil:farine de seigle*,23552,17084,12186,6032,5343,312,0,401,0,0,1392,85,903,0,26608,48005,750,5673,44795,Feuil1
110230,Farines de céréales autres que de froment(ble)ou méteil: farine de riz*,318,631,1305,19232,3062,842,1059,22395,10289,0,0,0,0,0,0,0,0,0,0,Feuil1
110290,Farines de céréales autres que de froment(ble)ou méteil:autres*,0,475,753,8659,1699,0,183,4833,19646,12314,16893,62964,16285,85828,60688,80103,11054,18908,85083,Feuil1
110311,"Gruaux,semoules et agglomères sous forme de pellets,de céréales*",3055548,804492,1873377,1625490,1065624,975692,791042,56843,923916,10502357,2097491,615075,2532238,1308166,58947,1200030,1547245,0,961,Feuil1
110313,"Gruaux,semoules et agglomères sous forme de pellets,de céréales :de mais*",479280,11640,213311,14369,23372,25370,24665,40973,38519,497087,65171,143837,410477,888178,515623,179481,161945,160903,111989,Feuil1
110319,"Gruaux,semoules et agglomères sous forme de pellets de céréales:d'autres céréales*",0,0,0,0,0,0,0,0,0,0,0,0,0,13990,16023,0,19949,2286,0,Feuil1
110320,"Gruaux,semoules et agglomères sous forme de pellets de céréales:agglomérés sous forme de pellets*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,Feuil1
110412,"Grains de céréales autrement travaille(mondes,aplatis,en flocons,perles,tranches :d'orge",1410,1984,1527,0,260,5591,20314,11645,7553,8530,16198,50976,34507,25435,39345,60693,137135,129607,236085,Feuil1
110419,"Grains de céréales autrement travaille(mondes,aplatis,en flocons:d'autres céréales*",0,0,151,0,546,590,75195,14340,4016,3664,5582,36066,13673,949,13240,1141,2391,6367,15906,Feuil1
110422,"Autres grains travailles(mondes,perle;tranches ou concasses,par exemple);d'avoine*",0,0,0,0,0,0,0,0,0,0,0,0,9526,0,0,0,0,0,0,Feuil1
110423,"Autres grains travailles(mondes,perles;tranches ou concasses,par exemple):de mais*",983,0,1167,1684,0,1618,7156,0,2063,4800,168,11548,61711,71300,119015,47450,60847,73958,57486,Feuil1
110429,Autres grains travailles;autres céréales,0,0,305,196420,396864,0,398,0,102,0,0,1713,10212,0,15569,12232,51766,27920,91010,Feuil1
110430,"Germes de céréales,entiers,aplatis,en flocons ou moulus*",0,0,0,0,21,0,0,0,0,0,4473,1655,1873,0,0,0,0,0,0,Feuil1
110510,"Farine,semoule,poudre,flocons ,granules et agglomères sous forme de pellets de pommes de terre *",0,0,0,0,0,0,117,0,0,0,1546,0,0,22615,25960,0,26838,0,0,Feuil1
110520,"Farine,semoule,poudre,flocons,granules et agglomères sous forme de pellets ,de pommes de terre:flocons,granules,et agglomérés sous forme de pellets*",1930,1735,13452,15097,13315,2570,53787,14729,3232,23405,27255,44673,1294,17606,16316,5991,45819,354831,102648,Feuil1
110610,Farine;semoules;et poudre d e legumes a cosse secs du n° 0713 de sagou ou des racines ou tubercules du n° 0714 et des produits du chapitre 8*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296,8854,5128,3030,2217,Feuil1
110620,"Farines,semoules et produits de légumes a cosse secs du n° 0713 de sagou ou des racines ou tubercules du n° 0714 et des produits du chapitre 8 : de sa",0,0,0,0,0,0,0,0,0,4014,0,1754,0,154,1481,0,0,0,0,Feuil1
110630,"Farines,semoules et poudres de légumes a cosse secs du n° 0713,de sagou ou des racines ou tubercules du n° 0714: des produits du chapitre 8*",8506,7928,36116,36299,0,237,57003,62019,46447,95284,48851,1014,110004,21589,45236,9318,22210,240722,324621,Feuil1
110710,Malt;même torréfie:non torréfie*,14980,69225,5882,18097,30804,517352,52007,49337,66796,489741,63070,1148169,2686150,10705085,9453345,11707596,13043429,18090062,18519113,Feuil1
110720,Malt;même torréfie:torréfie*,2136383,2548908,4346615,3811792,3412114,3510769,3319629,3113722,6801425,10085231,11223924,7136137,7499225,8924757,5058513,3792418,1021693,44941,54694,Feuil1
110811,Amidons et fécules;inuline*,79583,29286,71235,105082,101367,58871,120417,112837,107920,137300,196685,65164,86443,71269,112027,143036,66395,109470,95653,Feuil1
110812,Amidons et fécules;amidons de mais *,1981401,2008137,2198275,2691559,2070311,2607945,2108553,2808689,3570414,4174772,3666241,4160303,6662086,6931760,6004801,7459943,6451435,7798213,10182845,Feuil1
110813,Amidons et fécules;fécules de pommes:fécules de pommes de terre*,44328,86261,94491,28682,46836,8569,12373,8931,35992,48340,26488,195859,238714,276623,595840,580782,528097,939166,553098,Feuil1
110814,Amidons et fécules;fécules de pommes:fécules de manioc(cassave),0,0,0,14826,0,912,0,0,0,0,0,0,0,0,0,0,0,0,614,Feuil1
110819,Amidons et fécules;fécules de pommes:autres amidons et fécules*,8619,16734,24966,5913,50151,41791,36782,54256,69346,135470,113563,141176,466272,347806,341845,184466,225390,116390,68870,Feuil1
110820,Amidons et fécules;fécules de pommes:inuline*,0,0,0,0,0,0,40,645,473,701,0,0,0,0,0,0,133,2949,7185,Feuil1
110900,Gluten de froment(ble)même a l'état sec*,20564,34916,38497,24121,44589,25991,32715,11690,19523,13902,30093,31162,22638,22059,44179,147217,55892,242468,226281,Feuil1
120100,"Fèves de soja,même concassées*",0,0,0,27191,93344,0,0,0,0,14217552,146528665,284856584,353764391,120340634,0,0,0,0,0,Feuil1
120190,"Autres féves de soja, méme concassées",0,0,0,0,0,0,0,0,0,0,0,0,0,274530838,466129155,417911841,431078246,535865424,502987149,Feuil1
120210,"Arachides non grillées ni autrement cuits,même décortiques ou concassées",411044,451692,277929,168299,180735,143006,141411,140102,127174,102496,163909,265608,407998,178550,0,0,0,0,0,Feuil1
120220,"Arachides non grillées ni autrement cuits,même décortiques ou concassées: décortiques,même concassées *",8796896,10440622,11908896,481318,954135,1367928,1567344,1003868,1457326,1414695,1143001,1418292,3534946,2298229,0,0,0,0,0,Feuil1
120241,"Arachides non grillées ni autrement cuites,meme décortiquées ou concassées en coques",0,0,0,0,0,0,0,0,0,0,0,0,0,155110,425419,230638,286692,269215,773719,Feuil1
120242,"Arachides non grillées ni autrement cuites,meme décortiquées ou concassées",0,0,0,0,0,0,0,0,0,0,0,0,0,2082484,4785933,4735550,6760463,7969077,9743075,Feuil1
120400,"Arachides non grillées ni autrement cuite même décortiques ou concassées:graines de lin,même concassées*",495,0,353,327,13592,0,0,0,8630,10329,1534,31965,11950,69313,78461,138618,275499,327669,414772,Feuil1
120500,"Graines de navette ou de colza,même concassées*",10328,978,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
120510,Graines de navette ou de colza a faible teneur en acide érucique*,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,80468,87592,464021,889730,Feuil1
120590,"Graines de navette ou de colza d''une teneur élevée en acide érucique ""fournissant une huile fixe dont la teneur en acide érucique est >= 2% et un composant solide qui contient >= 30 micromoles/g de glucosinolates"", même concassées",0,0,0,3186,1691,0,0,0,26814,8134,0,0,7753,0,0,0,44109,0,0,Feuil1
120600,"Graines de tournesol,même concasses*",6716,109934,88776,0,18985,45779,36894,68290,69901,151753,195883,240553,362832,731384,3118969,5922101,8117170,12085530,4550604,Feuil1
120710,"Autres graines et fruits oléagineux,même concasses:noix et amandes de palmiste*",0,0,0,0,0,0,0,0,0,0,0,0,0,39086,0,0,13419,3782,0,Feuil1
120720,"Autres graines et fruits oléagineux,même concasses:graines de coton*",0,0,0,0,0,0,0,0,0,0,430,10188,0,0,0,0,0,0,0,Feuil1
120729,Autres graines de coton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22189,9324,59785,0,Feuil1
120730,"Autres graines et fruits oléagineux,même concasses:graines de ricin*",0,0,0,0,0,580,0,0,0,0,0,0,0,861,0,0,0,0,0,Feuil1
120740,"Autres graines et fruits oléagineux,même concasses:graines de sésame*",7011457,6896967,9274422,7130856,8574111,12171570,10754298,11502910,13694902,23858588,20286650,18089071,25833258,30350171,33115744,38478283,34885587,29637726,33953112,Feuil1
120750,"Autres graines et fruits oléagineux,même concasses:graines de moutarde*",0,14,0,0,0,0,0,0,0,0,0,204,0,62,0,0,0,0,0,Feuil1
120760,"Autres graines et fruits oléagineux,même concasses:graines de carthame*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19005,0,0,0,36970,Feuil1
120770,Graines de melon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17601,0,11272,Feuil1
120791,"Autres graines et fruits oléagineux,même concasses:autres graines d'oeillette ou de pavot*",0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,2286,0,0,0,Feuil1
120799,"Autres graines et fruits oléagineux,même concasses:autres*",7066,12801,27352,47375,36109,35761,139094,66164,145944,48697,50264,46003,452261,168770,168340,253190,120000,175771,253317,Feuil1
120810,"Farines de graines ou fruits oléagineux,même concasses:de fèves de soja",29835,53119,8476,8115,0,0,0,7131,0,6398,183,4405,19969,68020,22000,41804,83791,550731,925619,Feuil1
120890,"Farines de graines ou fruits oléagineux,même concasses:autres",0,14744,0,8873,0,0,0,0,0,0,0,0,11805,21423,30642,59,7180,240,14046,Feuil1
120910,"Graines,fruits et spores a ensemencer:graines de betteraves*",0,0,0,0,0,0,0,18477,245,13551,111911,105778,0,273542,889349,297477,850938,734492,93,Feuil1
120911,"Graines,fruits et spores a ensemencer:graines de betteraves*",37745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
120919,"Graines,fruits et spores a ensemencer: autres",45559,46751,44616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
120921,"Graines,fruits et spores a ensemencer:graines fourragères,autres que les graines de betteraves:de luzerne*",217040,329467,99568,237635,183503,14041,0,264237,449682,550975,658504,485630,429454,478976,361616,810104,237394,595129,721286,Feuil1
120922,"Graines,fruits et spores a ensemencer: de trèfle(trifolium spp)",162504,152665,10699,53610,45114,57740,0,145156,1547,356600,1219,0,0,0,385193,79455,0,24,74092,Feuil1
120923,"Graines,fruits et spores a ensemencer: de fétuque*",56645,56436,21985,65228,63603,6677,21272,34082,18074,59282,42649,20209,14124,39020,55419,7808,8818,51461,21141,Feuil1
120924,"Graines,fruits et spores a ensemencer:de pâturin des pres du kentucky(poa pratensis)",0,723,0,3660,16865,20461,14764,0,0,8738,0,0,0,0,0,0,0,0,0,Feuil1
120925,Graines fruits et spores a ensemencer;de ray_grass(lolium multiflorum lam pérenne),124217,309285,243671,192166,330077,235852,186478,302623,458167,312324,529140,345302,503412,768210,476433,715336,419214,1120524,1347835,Feuil1
120929,"Graines,fruits et spores a ensemencer:autres",582054,307731,547090,1139958,848177,243808,385083,566952,510820,845851,949925,945908,724668,770553,574273,1436216,1565145,726959,671516,Feuil1
120930,Graines de plantes herbacées utilisées principalement pour leurs fleurs*,54751,74914,79804,65420,58955,41779,49146,41736,52657,43146,45335,35822,8006,70181,46066,54292,3794,28005,27747,Feuil1
120991,"Graines,fruits et spores a ensemencer: autres;graines de légumes*",4377614,4101509,5304925,3841863,6266701,8458224,6746575,6078803,8979819,11032511,12703088,13934470,13719568,18678408,20068976,16713724,24854488,24361250,29541032,Feuil1
120999,"Graines,fruits et spores a ensemencer:autres",396549,437629,509239,818629,1278988,1449161,1615139,1127768,1472914,2895341,3350425,3334660,3111261,4808443,5532279,5954487,6227636,5775224,6259522,Feuil1
121010,légumes de houblon broyés moulus ou sous forme de pellets,0,8968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
121020,"broyés de houblon,broyés,moulus ou sous forme de pellets;lupuline",916750,716198,483750,759546,927001,331602,893120,497516,1571298,2492490,1386350,1363899,881120,840806,1239528,2328239,1930101,4294252,604257,Feuil1
121110,"Plantes,parties de plantes,",1145,0,0,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
121120,"Plantes,parties de plantes,graines et fruits des .espèces utilisées principalement en parfumerie,en médecine ou a usages insecticides,parasiticides ou",2552,0,0,3308,0,0,0,104,43421,20191,0,0,0,0,2885,0,0,1617,0,Feuil1
121130,"Feuilles de coca, fraîches ou séchées, même coupées, concassées ou pulvérisées",0,0,0,0,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
121190,"Plantes,parties de plantes,graines et fruits des espèces utilisées principalement en parfumerie,en médecine ou a a usages insecticides,parasiticides o",202084,218528,251082,187283,1123339,1556351,705129,2334297,2117072,2760522,428413,503737,487402,633841,599170,1194581,1423422,2220808,2130771,Feuil1
121210,"Caroubes,algues,betteraves a sucre et cannes a sucre,fraîches,réfrigères,congelées ou séchées,même pulvérisées;noyaux et amandes de fruits et autres pr",0,0,0,0,0,0,0,2510,0,0,0,0,0,0,0,0,0,0,0,Feuil1
121220,Caroubes algues betteraves a sucre et cannes a sucre fraîches réfrigères congelées ou séchées même pulvérisées;algues,12652,82281,4141,3211,103972,58418,1111396,649921,798499,289996,401494,297260,123730,0,0,0,0,0,0,Feuil1
121221,Algues destinées à l'alimentation humaine,0,0,0,0,0,0,0,0,0,0,0,0,0,3576,426,7110,26020,75164,42586,Feuil1
121229,Autres Algues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250892,1707826,997109,852051,1141140,Feuil1
121230,"Noyaux et amandes d'abricots,de pêches ou de prunes*",0,0,7189,1156,0,9040,8995,45634,7297,0,0,0,0,0,0,0,0,0,0,Feuil1
121292,Cannes a sucre*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6814,Feuil1
121293,"Canne à sucre; propres à la consommation humaine, frais, réfrigérés, congelés ou séchés, même moulus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512,Feuil1
121294,Racines de chicorée,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,Feuil1
121299,"Caroubes,algues,betteraves a sucre et cannes a sucre,fraîche ou refrigerée:",120414,151149,61296,50381,100396,44999,107951,69518,275688,53643,41657,61051,67357,167167,173966,136899,29366,159475,175093,Feuil1
121300,"Pailles et balles de céréales brutes,même hachess moulues,pressées ou agglomérés sous forme de pellets *",0,0,0,69487,22119,0,0,0,0,0,0,0,0,0,3540,0,0,904641,1754696,Feuil1
121410,"Rutabagas,betteraves fourragères,foin;luernz,trèfle,sainfoin,choux fourragers, lupin:farine et agglomères sous forme de pellets,de luzerne*",4161709,4610743,9487903,8345425,3942552,3443390,6728088,5283155,6615969,11743440,5049696,9334107,8129141,5106043,8161557,5194775,7361328,8589473,5879380,Feuil1
121490,"Rutabagas,betteraves fourragères,racines fourragères,foin,luzerne,trèfle:autres",57506,0,16951,1912964,2534,0,30258,2982,91276,34044,870048,16168,11852,6232,6400,4915,148085,714205,1521347,Feuil1
130110,"Gomme laques;gommes,résines,gommes,résines,gommes0résines et oléorésines( baumes,par exemple),naturelle*",53366,17668,7814,6664,3675,17570,11538,11574,10046,0,0,0,0,0,0,0,0,0,0,Feuil1
130120,Gomme arabique*,98850,121435,60503,45410,74114,37587,110909,166740,136179,161496,208218,242660,204187,283180,190542,390127,315331,599903,394791,Feuil1
130190,"Gomme laques,gommes,résines,gommes,résines,gommes0résines et oléorésines( baumes,par exemple):autres*",400175,542236,627930,849443,941811,757434,926455,752916,721505,886369,727561,909350,681132,822561,717282,833335,605300,1112818,847346,Feuil1
130211,"Sucs et extraits végétaux;matières pectiques,pectinates et pectates,agar0agar:opium",29827,25614,17260,27241,35363,32532,46262,62263,32108,13752,22916,54570,68148,33779,47549,0,0,0,0,Feuil1
130212,"Sucs et extraits végétaux;matières pectiques,pectinates et pectates,agar0agar:de réglisse*",57411,103811,100235,151083,160142,116511,164624,149841,214033,105025,177368,86309,95178,435866,162013,455980,238575,624870,275450,Feuil1
