date,gouvernorat,type_peche,main_œuvre,feuille
2021,بن عروس,صيد بالجر,0.0,Feuil1
2021,بن عروس,صيد السمك الأزرق,0.0,Feuil1
2021,بن عروس,صيد التن,0.0,Feuil1
2021,بن عروس,تربية أحياء مائية,12.0,Feuil1
2021,بن عروس,صيدعلى الأقدام,0.0,Feuil1
2021,نـــــــــابـل,صيد ساحلي,1952.0,Feuil1
2021,نـــــــــابـل,صيد بالجر,288.0,Feuil1
2021,نـــــــــابـل,صيد السمك الأزرق,945.0,Feuil1
2021,نـــــــــابـل,صيد التن,48.0,Feuil1
2021,نـــــــــابـل,تربية أحياء مائية,121.0,Feuil1
2021,نـــــــــابـل,صيدعلى الأقدام,0.0,Feuil1
2021,ســــــــوســــــة,صيد ساحلي,1053.0,Feuil1
2021,ســــــــوســــــة,صيد بالجر,130.0,Feuil1
2021,ســــــــوســــــة,صيد السمك الأزرق,36.0,Feuil1
2021,ســــــــوســــــة,صيد التن,0.0,Feuil1
2021,ســــــــوســــــة,تربية أحياء مائية,42.0,Feuil1
2021,ســــــــوســــــة,صيدعلى الأقدام,0.0,Feuil1
2021,الــمــنـســتـيــــــر,صيد ساحلي,3824.0,Feuil1
2021,الــمــنـســتـيــــــر,صيد بالجر,195.0,Feuil1
2021,الــمــنـســتـيــــــر,صيد السمك الأزرق,1344.0,Feuil1
2021,الــمــنـســتـيــــــر,صيد التن,112.0,Feuil1
2021,الــمــنـســتـيــــــر,تربية أحياء مائية,470.0,Feuil1
2021,الــمــنـســتـيــــــر,صيدعلى الأقدام,0.0,Feuil1
2021,الـمــهــد يــــــة,صيد ساحلي,2359.0,Feuil1
2021,الـمــهــد يــــــة,صيد بالجر,1410.0,Feuil1
2021,الـمــهــد يــــــة,صيد السمك الأزرق,894.0,Feuil1
2021,الـمــهــد يــــــة,صيد التن,112.0,Feuil1
2021,الـمــهــد يــــــة,تربية أحياء مائية,50.0,Feuil1
2021,الـمــهــد يــــــة,صيدعلى الأقدام,0.0,Feuil1
2021,صــفـــــــــــاقس,صيد ساحلي,9336.0,Feuil1
2021,صــفـــــــــــاقس,صيد بالجر,2431.0,Feuil1
2021,صــفـــــــــــاقس,صيد السمك الأزرق,168.0,Feuil1
2021,صــفـــــــــــاقس,صيد التن,352.0,Feuil1
2021,صــفـــــــــــاقس,تربية أحياء مائية,0.0,Feuil1
2021,صــفـــــــــــاقس,صيدعلى الأقدام,0.0,Feuil1
2021,قـــــــــابـــس,صيد ساحلي,1993.0,Feuil1
2021,قـــــــــابـــس,صيد بالجر,0.0,Feuil1
2021,قـــــــــابـــس,صيد السمك الأزرق,810.0,Feuil1
2021,قـــــــــابـــس,صيد التن,60.0,Feuil1
2021,قـــــــــابـــس,تربية أحياء مائية,0.0,Feuil1
2021,قـــــــــابـــس,صيدعلى الأقدام,0.0,Feuil1
2021,مــــــدنــيـــــــن,صيد ساحلي,2314.0,Feuil1
2021,مــــــدنــيـــــــن,صيد بالجر,1.0,Feuil1
2021,مــــــدنــيـــــــن,صيد السمك الأزرق,26.0,Feuil1
2021,مــــــدنــيـــــــن,صيد التن,96.0,Feuil1
2021,مــــــدنــيـــــــن,تربية أحياء مائية,0.0,Feuil1
2021,مــــــدنــيـــــــن,صيدعلى الأقدام,0.0,Feuil1
2021,الـــــكـــاف,صيد ساحلي,0.0,Feuil1
2021,الـــــكـــاف,صيد بالجر,0.0,Feuil1
2021,الـــــكـــاف,صيد السمك الأزرق,0.0,Feuil1
2021,الـــــكـــاف,صيد التن,0.0,Feuil1
2021,الـــــكـــاف,تربية أحياء مائية,38.0,Feuil1
2021,الـــــكـــاف,صيدعلى الأقدام,0.0,Feuil1
2021,ســـليـــــانة,صيد ساحلي,0.0,Feuil1
2021,ســـليـــــانة,صيد بالجر,0.0,Feuil1
2021,ســـليـــــانة,صيد السمك الأزرق,0.0,Feuil1
2021,ســـليـــــانة,صيد التن,0.0,Feuil1
2021,ســـليـــــانة,تربية أحياء مائية,10.0,Feuil1
2021,ســـليـــــانة,صيدعلى الأقدام,0.0,Feuil1
2021,زغــــوان,صيد ساحلي,0.0,Feuil1
2021,زغــــوان,صيد بالجر,0.0,Feuil1
2021,زغــــوان,صيد السمك الأزرق,0.0,Feuil1
2021,زغــــوان,صيد التن,0.0,Feuil1
2021,زغــــوان,تربية أحياء مائية,4.0,Feuil1
2021,زغــــوان,صيدعلى الأقدام,0.0,Feuil1
2021,الـــقــيروان,صيد ساحلي,0.0,Feuil1
2021,الـــقــيروان,صيد بالجر,0.0,Feuil1
2021,الـــقــيروان,صيد السمك الأزرق,0.0,Feuil1
2021,الـــقــيروان,صيد التن,0.0,Feuil1
2021,الـــقــيروان,تربية أحياء مائية,66.0,Feuil1
2021,الـــقــيروان,صيدعلى الأقدام,0.0,Feuil1
2022,جــنــدوبــة و بــــــــاجة,صيد ساحلي,507.0,Feuil1
2022,جــنــدوبــة و بــــــــاجة,صيد بالجر,90.0,Feuil1
2022,جــنــدوبــة و بــــــــاجة,صيد السمك الأزرق,36.0,Feuil1
2022,جــنــدوبــة و بــــــــاجة,صيد التن,0.0,Feuil1
2022,جــنــدوبــة و بــــــــاجة,تربية أحياء مائية,75.0,Feuil1
2022,جــنــدوبــة و بــــــــاجة,صيدعلى الأقدام,0.0,Feuil1
2022,بــــنـــــزرت,صيد ساحلي,4620.0,Feuil1
2022,بــــنـــــزرت,صيد بالجر,230.0,Feuil1
2022,بــــنـــــزرت,صيد السمك الأزرق,518.0,Feuil1
2022,بــــنـــــزرت,صيد التن,16.0,Feuil1
2022,بــــنـــــزرت,تربية أحياء مائية,92.0,Feuil1
2022,بــــنـــــزرت,صيدعلى الأقدام,0.0,Feuil1
2022,أريـــــــــانة,صيد ساحلي,701.0,Feuil1
2022,أريـــــــــانة,صيد بالجر,0.0,Feuil1
2022,أريـــــــــانة,صيد السمك الأزرق,0.0,Feuil1
2022,أريـــــــــانة,صيد التن,0.0,Feuil1
2022,أريـــــــــانة,تربية أحياء مائية,0.0,Feuil1
2022,أريـــــــــانة,صيدعلى الأقدام,0.0,Feuil1
2022,تـــــونــس,صيد ساحلي,1149.0,Feuil1
2022,تـــــونــس,صيد بالجر,276.0,Feuil1
2022,تـــــونــس,صيد السمك الأزرق,15.0,Feuil1
2022,تـــــونــس,صيد التن,0.0,Feuil1
2022,تـــــونــس,تربية أحياء مائية,0.0,Feuil1
2022,تـــــونــس,صيدعلى الأقدام,0.0,Feuil1
2022,بن عروس,صيد ساحلي,408.0,Feuil1
2022,بن عروس,صيد بالجر,0.0,Feuil1
2022,بن عروس,صيد السمك الأزرق,0.0,Feuil1
2022,بن عروس,صيد التن,0.0,Feuil1
2022,بن عروس,تربية أحياء مائية,10.0,Feuil1
2022,بن عروس,صيدعلى الأقدام,0.0,Feuil1
2022,نـــــــــابـل,صيد ساحلي,1842.0,Feuil1
2022,نـــــــــابـل,صيد بالجر,200.0,Feuil1
2022,نـــــــــابـل,صيد السمك الأزرق,732.0,Feuil1
2022,نـــــــــابـل,صيد التن,30.0,Feuil1
2022,نـــــــــابـل,تربية أحياء مائية,102.0,Feuil1
2022,نـــــــــابـل,صيدعلى الأقدام,0.0,Feuil1
2022,ســــــــوســــــة,صيد ساحلي,1078.0,Feuil1
2022,ســــــــوســــــة,صيد بالجر,130.0,Feuil1
2022,ســــــــوســــــة,صيد السمك الأزرق,36.0,Feuil1
2022,ســــــــوســــــة,صيد التن,0.0,Feuil1
2022,ســــــــوســــــة,تربية أحياء مائية,48.0,Feuil1
2022,ســــــــوســــــة,صيدعلى الأقدام,0.0,Feuil1
2022,الــمــنـســتـيــــــر,صيد ساحلي,3734.0,Feuil1
2022,الــمــنـســتـيــــــر,صيد بالجر,180.0,Feuil1
2022,الــمــنـســتـيــــــر,صيد السمك الأزرق,1408.0,Feuil1
2022,الــمــنـســتـيــــــر,صيد التن,112.0,Feuil1
2022,الــمــنـســتـيــــــر,تربية أحياء مائية,470.0,Feuil1
2022,الــمــنـســتـيــــــر,صيدعلى الأقدام,0.0,Feuil1
2022,الـمــهــد يــــــة,صيد ساحلي,2496.0,Feuil1
2022,الـمــهــد يــــــة,صيد بالجر,1500.0,Feuil1
2022,الـمــهــد يــــــة,صيد السمك الأزرق,930.0,Feuil1
2022,الـمــهــد يــــــة,صيد التن,160.0,Feuil1
2022,الـمــهــد يــــــة,تربية أحياء مائية,35.0,Feuil1
2022,الـمــهــد يــــــة,صيدعلى الأقدام,0.0,Feuil1
2022,صــفـــــــــــاقس,صيد ساحلي,9336.0,Feuil1
2022,صــفـــــــــــاقس,صيد بالجر,2431.0,Feuil1
2022,صــفـــــــــــاقس,صيد السمك الأزرق,168.0,Feuil1
2022,صــفـــــــــــاقس,صيد التن,352.0,Feuil1
2022,صــفـــــــــــاقس,تربية أحياء مائية,0.0,Feuil1
2022,صــفـــــــــــاقس,صيدعلى الأقدام,0.0,Feuil1
2022,قـــــــــابـــس,صيد ساحلي,1993.0,Feuil1
2022,قـــــــــابـــس,صيد بالجر,0.0,Feuil1
2022,قـــــــــابـــس,صيد السمك الأزرق,894.0,Feuil1
2022,قـــــــــابـــس,صيد التن,60.0,Feuil1
2022,قـــــــــابـــس,تربية أحياء مائية,0.0,Feuil1
2022,قـــــــــابـــس,صيدعلى الأقدام,0.0,Feuil1
2022,مــــــدنــيـــــــن,صيد ساحلي,3940.0,Feuil1
2022,مــــــدنــيـــــــن,صيد بالجر,15.0,Feuil1
2022,مــــــدنــيـــــــن,صيد السمك الأزرق,492.0,Feuil1
2022,مــــــدنــيـــــــن,صيد التن,60.0,Feuil1
2022,مــــــدنــيـــــــن,تربية أحياء مائية,0.0,Feuil1
2022,مــــــدنــيـــــــن,صيدعلى الأقدام,0.0,Feuil1
2022,الـــــكـــاف,صيد ساحلي,0.0,Feuil1
2022,الـــــكـــاف,صيد بالجر,0.0,Feuil1
2022,الـــــكـــاف,صيد السمك الأزرق,0.0,Feuil1
2022,الـــــكـــاف,صيد التن,0.0,Feuil1
2022,الـــــكـــاف,تربية أحياء مائية,46.0,Feuil1
2022,الـــــكـــاف,صيدعلى الأقدام,0.0,Feuil1
2022,ســـليـــــانة,صيد ساحلي,0.0,Feuil1
2022,ســـليـــــانة,صيد بالجر,0.0,Feuil1
2022,ســـليـــــانة,صيد السمك الأزرق,0.0,Feuil1
2022,ســـليـــــانة,صيد التن,0.0,Feuil1
2022,ســـليـــــانة,تربية أحياء مائية,18.0,Feuil1
2022,ســـليـــــانة,صيدعلى الأقدام,0.0,Feuil1
2022,زغــــوان,صيد ساحلي,0.0,Feuil1
2022,زغــــوان,صيد بالجر,0.0,Feuil1
2022,زغــــوان,صيد السمك الأزرق,0.0,Feuil1
2022,زغــــوان,صيد التن,0.0,Feuil1
2022,زغــــوان,تربية أحياء مائية,6.0,Feuil1
2022,زغــــوان,صيدعلى الأقدام,0.0,Feuil1
2022,الـــقــيروان,صيد ساحلي,0.0,Feuil1
2022,الـــقــيروان,صيد بالجر,0.0,Feuil1
2022,الـــقــيروان,صيد السمك الأزرق,0.0,Feuil1
2022,الـــقــيروان,صيد التن,0.0,Feuil1
2022,الـــقــيروان,تربية أحياء مائية,62.0,Feuil1
2022,الـــقــيروان,صيدعلى الأقدام,0.0,Feuil1
2022,القصرين ومنوبة,صيد ساحلي,0.0,Feuil1
2022,القصرين ومنوبة,صيد بالجر,0.0,Feuil1
2022,القصرين ومنوبة,صيد السمك الأزرق,0.0,Feuil1
2022,القصرين ومنوبة,صيد التن,0.0,Feuil1
2022,القصرين ومنوبة,تربية أحياء مائية,8.0,Feuil1
2022,القصرين ومنوبة,صيدعلى الأقدام,0.0,Feuil1
2023,جــنــدوبــة و بــــــــاجة,صيد ساحلي,476.0,Feuil1
2023,جــنــدوبــة و بــــــــاجة,صيد بالجر,70.0,Feuil1
2023,جــنــدوبــة و بــــــــاجة,صيد السمك الأزرق,30.0,Feuil1
2023,جــنــدوبــة و بــــــــاجة,صيد التن,0.0,Feuil1
2023,جــنــدوبــة و بــــــــاجة,تربية أحياء مائية,136.0,Feuil1
2023,جــنــدوبــة و بــــــــاجة,صيدعلى الأقدام,0.0,Feuil1
2023,بــــنـــــزرت,صيد ساحلي,3808.0,Feuil1
2023,بــــنـــــزرت,صيد بالجر,184.0,Feuil1
2023,بــــنـــــزرت,صيد السمك الأزرق,480.0,Feuil1
2023,بــــنـــــزرت,صيد التن,14.0,Feuil1
2023,بــــنـــــزرت,تربية أحياء مائية,86.0,Feuil1
2023,بــــنـــــزرت,صيدعلى الأقدام,0.0,Feuil1
2023,أريـــــــــانة,صيد ساحلي,1070.0,Feuil1
2023,أريـــــــــانة,صيد بالجر,0.0,Feuil1
2023,أريـــــــــانة,صيد السمك الأزرق,0.0,Feuil1
2023,أريـــــــــانة,صيد التن,0.0,Feuil1
2023,أريـــــــــانة,تربية أحياء مائية,0.0,Feuil1
2023,أريـــــــــانة,صيدعلى الأقدام,0.0,Feuil1
2023,تـــــونــس,صيد ساحلي,1175.0,Feuil1
2023,تـــــونــس,صيد بالجر,276.0,Feuil1
2023,تـــــونــس,صيد السمك الأزرق,15.0,Feuil1
2023,تـــــونــس,صيد التن,0.0,Feuil1
2023,تـــــونــس,تربية أحياء مائية,0.0,Feuil1
2023,تـــــونــس,صيدعلى الأقدام,0.0,Feuil1
2023,بن عروس,صيد ساحلي,640.0,Feuil1
2023,بن عروس,صيد بالجر,0.0,Feuil1
2023,بن عروس,صيد السمك الأزرق,0.0,Feuil1
2023,بن عروس,صيد التن,0.0,Feuil1
2023,بن عروس,تربية أحياء مائية,0.0,Feuil1
2023,بن عروس,صيدعلى الأقدام,0.0,Feuil1
2023,نـــــــــابـل,صيد ساحلي,1842.0,Feuil1
2023,نـــــــــابـل,صيد بالجر,200.0,Feuil1
2023,نـــــــــابـل,صيد السمك الأزرق,732.0,Feuil1
2023,نـــــــــابـل,صيد التن,45.0,Feuil1
2023,نـــــــــابـل,تربية أحياء مائية,88.0,Feuil1
2023,نـــــــــابـل,صيدعلى الأقدام,0.0,Feuil1
2023,ســــــــوســــــة,صيد ساحلي,1143.0,Feuil1
2023,ســــــــوســــــة,صيد بالجر,130.0,Feuil1
2023,ســــــــوســــــة,صيد السمك الأزرق,44.0,Feuil1
2023,ســــــــوســــــة,صيد التن,0.0,Feuil1
2023,ســــــــوســــــة,تربية أحياء مائية,48.0,Feuil1
2023,ســــــــوســــــة,صيدعلى الأقدام,0.0,Feuil1
2023,الــمــنـســتـيــــــر,صيد ساحلي,3622.0,Feuil1
2023,الــمــنـســتـيــــــر,صيد بالجر,211.0,Feuil1
2023,الــمــنـســتـيــــــر,صيد السمك الأزرق,1552.0,Feuil1
2023,الــمــنـســتـيــــــر,صيد التن,375.0,Feuil1
2023,الــمــنـســتـيــــــر,تربية أحياء مائية,296.0,Feuil1
2023,الــمــنـســتـيــــــر,صيدعلى الأقدام,0.0,Feuil1
2023,الـمــهــد يــــــة,صيد ساحلي,2501.0,Feuil1
2023,الـمــهــد يــــــة,صيد بالجر,1440.0,Feuil1
2023,الـمــهــد يــــــة,صيد السمك الأزرق,770.0,Feuil1
2023,الـمــهــد يــــــة,صيد التن,105.0,Feuil1
2023,الـمــهــد يــــــة,تربية أحياء مائية,40.0,Feuil1
2023,الـمــهــد يــــــة,صيدعلى الأقدام,0.0,Feuil1
2023,صــفـــــــــــاقس,صيد ساحلي,9336.0,Feuil1
2023,صــفـــــــــــاقس,صيد بالجر,2431.0,Feuil1
2023,صــفـــــــــــاقس,صيد السمك الأزرق,168.0,Feuil1
2023,صــفـــــــــــاقس,صيد التن,360.0,Feuil1
2023,صــفـــــــــــاقس,تربية أحياء مائية,0.0,Feuil1
2023,صــفـــــــــــاقس,صيدعلى الأقدام,0.0,Feuil1
2023,قـــــــــابـــس,صيد ساحلي,2002.0,Feuil1
2023,قـــــــــابـــس,صيد بالجر,0.0,Feuil1
2023,قـــــــــابـــس,صيد السمك الأزرق,936.0,Feuil1
2023,قـــــــــابـــس,صيد التن,45.0,Feuil1
2023,قـــــــــابـــس,تربية أحياء مائية,0.0,Feuil1
2023,قـــــــــابـــس,صيدعلى الأقدام,0.0,Feuil1
2023,مــــــدنــيـــــــن,صيد ساحلي,3790.0,Feuil1
2023,مــــــدنــيـــــــن,صيد بالجر,15.0,Feuil1
2023,مــــــدنــيـــــــن,صيد السمك الأزرق,196.0,Feuil1
2023,مــــــدنــيـــــــن,صيد التن,60.0,Feuil1
2023,مــــــدنــيـــــــن,تربية أحياء مائية,0.0,Feuil1
2023,مــــــدنــيـــــــن,صيدعلى الأقدام,0.0,Feuil1
2023,الـــــكـــاف,صيد ساحلي,0.0,Feuil1
2023,الـــــكـــاف,صيد بالجر,0.0,Feuil1
2023,الـــــكـــاف,صيد السمك الأزرق,0.0,Feuil1
2023,الـــــكـــاف,صيد التن,0.0,Feuil1
2023,الـــــكـــاف,تربية أحياء مائية,22.0,Feuil1
2023,الـــــكـــاف,صيدعلى الأقدام,0.0,Feuil1
2023,ســـليـــــانة,صيد ساحلي,0.0,Feuil1
2023,ســـليـــــانة,صيد بالجر,0.0,Feuil1
2023,ســـليـــــانة,صيد السمك الأزرق,0.0,Feuil1
2023,ســـليـــــانة,صيد التن,0.0,Feuil1
2023,ســـليـــــانة,تربية أحياء مائية,20.0,Feuil1
2023,ســـليـــــانة,صيدعلى الأقدام,0.0,Feuil1
2023,زغــــوان,صيد ساحلي,0.0,Feuil1
2023,زغــــوان,صيد بالجر,0.0,Feuil1
2023,زغــــوان,صيد السمك الأزرق,0.0,Feuil1
2023,زغــــوان,صيد التن,0.0,Feuil1
2023,زغــــوان,تربية أحياء مائية,0.0,Feuil1
2023,زغــــوان,صيدعلى الأقدام,0.0,Feuil1
2023,الـــقــيروان,صيد ساحلي,0.0,Feuil1
2023,الـــقــيروان,صيد بالجر,0.0,Feuil1
2023,الـــقــيروان,صيد السمك الأزرق,0.0,Feuil1
2023,الـــقــيروان,صيد التن,0.0,Feuil1
2023,الـــقــيروان,تربية أحياء مائية,0.0,Feuil1
2023,الـــقــيروان,صيدعلى الأقدام,0.0,Feuil1
2023,القصرين,صيد ساحلي,0.0,Feuil1
2023,القصرين,صيد بالجر,0.0,Feuil1
2023,القصرين,صيد السمك الأزرق,0.0,Feuil1
2023,القصرين,صيد التن,0.0,Feuil1
2023,القصرين,تربية أحياء مائية,4.0,Feuil1
2023,القصرين,صيدعلى الأقدام,0.0,Feuil1
