nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
2,186300,45994,4,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,أفريل,avr.,2015,SQL Results
2,89000,20510,2,جندوبة,JENDOUBA,واد مليز,WAD MLIZ,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
1,68300,8879,2,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الخدمات,SERVICE,نوفمبر,nov.,2014,SQL Results
1,48000,3088,1,سوسة,SOUSSE,هرقلة,HIRGLA,الخدمات,SERVICE,جويلية,juill.,2015,SQL Results
4,610800,41437,9,بن عروس,BEN AROUSSE,بومهل البساتين,BOUMHAL ALBASSATIN,الخدمات,SERVICE,ديسمبر,déc.,2015,SQL Results
1,3800,570,0,مدنين,MEDENINE,أجيم,AJIM,الخدمات,SERVICE,أكتوبر,oct.,2015,SQL Results
1,70000,14863,1,المهدية,MAHDIA,شربان,CHERBEN,الفلاحي,AGRICULTURE,ماي,mai,2016,SQL Results
1,75000,18617,2,سليانة,SILIANA,برقو,BERGOU,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
10,452327,87075,12,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2015,SQL Results
1,21300,4160,0,المنستير,MOUNASTIR,المكنين,MEKNIN,الفلاحي,AGRICULTURE,جويلية,juill.,2015,SQL Results
4,363700,25101,3,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,أكتوبر,oct.,2015,SQL Results
2,187434,38612,4,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2015,SQL Results
2,225000,6484,3,بنزرت,BIZERTE,غار الملح,GAR EL MELH,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
2,122036,25917,3,نابل,NABEUL,بني خلاد,BENI KHALLED,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
2,239500,59889,2,صفاقس,SFAXE,الصخيرة,SKHIRA,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
1,45600,11400,1,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,نوفمبر,nov.,2015,SQL Results
2,84340,21325,2,القصرين,KASSERINE,جدليان,JDELYAN,الفلاحي,AGRICULTURE,جانفي,janv.,2016,SQL Results
3,179770,32012,3,سيدي بوزيد,SIDI BOUZIDE,منزل بوزيان,MANZEL BOUZAYEN,الخدمات,SERVICE,أفريل,avr.,2016,SQL Results
1,189540,21826,2,تــونس,TUNIS,الحرايرية,AL HARAYRIA,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
4,326000,17243,4,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,ماي,mai,2016,SQL Results
2,5014000,274649,18,صفاقس,SFAXE,بئر علي بن خليفة,BIR ALI KHELIFFA,الفلاحي,AGRICULTURE,مارس,mars,2016,SQL Results
1,40484,2751,1,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
1,47845,2758,1,صفاقس,SFAXE,ساقية الدائر,SAKIYET EDAYER,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
2,130185,13026,2,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,جانفي,janv.,2016,SQL Results
2,184000,42951,3,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2016,SQL Results
2,134149,23695,2,باجة,BEJA,باجة الجنوبية,BEJA SUD,الخدمات,SERVICE,مارس,mars,2016,SQL Results
3,258000,47342,4,مدنين,MEDENINE,جرجيس,JERJIS,الفلاحي,AGRICULTURE,أفريل,avr.,2016,SQL Results
1,221000,14384,2,بن عروس,BEN AROUSSE,بومهل البساتين,BOUMHAL ALBASSATIN,الخدمات,SERVICE,ماي,mai,2016,SQL Results
1,20999,1470,1,نابل,NABEUL,قرمبا لية,GROUMBELIA,الخدمات,SERVICE,أوت,août,2016,SQL Results
1,55810,13953,1,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,أوت,août,2016,SQL Results
1,3000,1500,0,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,ماي,mai,2016,SQL Results
2,511000,36430,2,صفاقس,SFAXE,المحرس,MAHRES,الفلاحي,AGRICULTURE,جوان,juin,2016,SQL Results
1,2400000,111951,4,المهدية,MAHDIA,الجم,EL JEM,الفلاحي,AGRICULTURE,جويلية,juill.,2016,SQL Results
2,180500,25144,2,قفصة,GAFSA,سيدي عيش,SIDI ICH,الخدمات,SERVICE,جوان,juin,2016,SQL Results
1,47783,10384,1,قبلي,KEBELLI,دوز الجنوبية,DOUZ SUD,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
1,46000,4716,0,المنستير,MOUNASTIR,جمال,JAMMEL,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
6,4781000,314822,39,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الصيد البحري,PECHE,ديسمبر,déc.,2016,SQL Results
2,229000,53713,3,القيروان,KAIROUAN,السبيخة,SBIKHA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
1,212000,35210,2,صفاقس,SFAXE,طينة,TINA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
2,272000,62062,6,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,نوفمبر,nov.,2016,SQL Results
2,153767,33700,4,القصرين,KASSERINE,العيون,EL AYOUN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2016,SQL Results
2,148000,8766,3,المهدية,MAHDIA,ملولش,MLOULECH,الخدمات,SERVICE,جانفي,janv.,2017,SQL Results
2,281500,66765,4,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,مارس,mars,2017,SQL Results
1,89505,10318,1,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,مارس,mars,2017,SQL Results
2,151013,9733,2,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2016,SQL Results
3,240700,62261,6,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,مارس,mars,2017,SQL Results
1,650000,81201,23,بنزرت,BIZERTE,منزل جميل,MANZEL JMIL,الفلاحي,AGRICULTURE,مارس,mars,2017,SQL Results
1,58000,8051,1,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الخدمات,SERVICE,فيفري,févr.,2017,SQL Results
1,18146,2795,0,مدنين,MEDENINE,ميدون,MIDOUN,الفلاحي,AGRICULTURE,فيفري,févr.,2017,SQL Results
6,1659000,233561,9,بنزرت,BIZERTE,ماطر,MATEUR,الخدمات,SERVICE,ديسمبر,déc.,2016,SQL Results
2,130413,21405,2,القصرين,KASSERINE,جدليان,JDELYAN,الفلاحي,AGRICULTURE,فيفري,févr.,2017,SQL Results
4,397256,88239,7,سيدي بوزيد,SIDI BOUZIDE,منزل بوزيان,MANZEL BOUZAYEN,الفلاحي,AGRICULTURE,مارس,mars,2017,SQL Results
1,52000,5122,1,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,مارس,mars,2017,SQL Results
1,103800,24384,1,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الخدمات,SERVICE,مارس,mars,2017,SQL Results
1,480500,46496,4,زغوان,ZAGHOUANE,صواف,SAWAF,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
1,25915,6479,1,باجة,BEJA,قبلاط,KBELLAT,الفلاحي,AGRICULTURE,أفريل,avr.,2010,SQL Results
1,20131,7310,1,القيروان,KAIROUAN,السبيخة,SBIKHA,الفلاحي,AGRICULTURE,فيفري,févr.,2010,SQL Results
4,498572,76530,13,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
1,3485,1002,1,قابس,GABES,قابس الغربية,GABES WEST,الفلاحي,AGRICULTURE,سبتمبر,sept.,2010,SQL Results
2,127185,13637,3,زغوان,ZAGHOUANE,الفحص,FAHS,الفلاحي,AGRICULTURE,أفريل,avr.,2011,SQL Results
1,38000,3367,1,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الخدمات,SERVICE,أكتوبر,oct.,2010,SQL Results
2,3336503,199004,20,نابل,NABEUL,الهوارية,HAWARIYA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
2,56000,3622,2,سوسة,SOUSSE,القلعة الكبرى,KALAA ELKOUBRA,الخدمات,SERVICE,أكتوبر,oct.,2010,SQL Results
1,37500,9375,1,القصرين,KASSERINE,جدليان,JDELYAN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
2,207000,36003,3,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
4,252295,41984,4,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,فيفري,févr.,2011,SQL Results
1,40500,2435,1,المنستير,MOUNASTIR,قصر هلال,KASR HLEL,الخدمات,SERVICE,سبتمبر,sept.,2010,SQL Results
1,500000,88949,6,مدنين,MEDENINE,بن قردان,BEN GERDAN,الفلاحي,AGRICULTURE,أوت,août,2011,SQL Results
1,49000,12250,1,بنزرت,BIZERTE,جومين,JOUMIN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
1,73200,20255,2,صفاقس,SFAXE,الحنشة,HANCHA,الفلاحي,AGRICULTURE,فيفري,févr.,2011,SQL Results
1,31468,1673,1,بنزرت,BIZERTE,راس الجبل,RAS JBEL,الخدمات,SERVICE,جوان,juin,2011,SQL Results
2,137549,20234,3,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
3,164582,37245,3,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
1,80400,20100,1,باجة,BEJA,تيبار,TIBAR,الفلاحي,AGRICULTURE,جويلية,juill.,2010,SQL Results
1,1927,629,1,بنزرت,BIZERTE,راس الجبل,RAS JBEL,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
3,393972,64868,3,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الفلاحي,AGRICULTURE,فيفري,févr.,2011,SQL Results
2,125700,30773,2,صفاقس,SFAXE,الصخيرة,SKHIRA,الفلاحي,AGRICULTURE,جويلية,juill.,2010,SQL Results
1,8700,2175,1,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
3,130797,35324,4,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
4,185868,32182,4,بنزرت,BIZERTE,سجنان,SAJNEN,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
3,170098,50282,3,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
1,94516,5551,3,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الخدمات,SERVICE,مارس,mars,2010,SQL Results
6,314500,66729,9,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
1,38500,2695,1,نابل,NABEUL,منزل تميم,MANZEL TMIM,الخدمات,SERVICE,جوان,juin,2011,SQL Results
2,251606,63499,4,قابس,GABES,الحامة,HAMMA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2011,SQL Results
1,21600,5400,1,نابل,NABEUL,سليمان,SLIMAN,الخدمات,SERVICE,أفريل,avr.,2011,SQL Results
1,160000,24613,1,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الفلاحي,AGRICULTURE,أوت,août,2011,SQL Results
4,129914,32779,6,بنزرت,BIZERTE,غار الملح,GAR EL MELH,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
3,175300,23825,3,الكاف,KEF,الدهماني,DAHMENI,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
3,346000,59618,6,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
1,230000,49696,4,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
2,205052,40671,2,توزر,TOZEUR,توزر,TOZEUR,الفلاحي,AGRICULTURE,أوت,août,2012,SQL Results
1,375000,24411,4,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
3,194386,46014,4,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
2,74300,17950,2,جندوبة,JENDOUBA,واد مليز,WAD MLIZ,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
3,120000,7961,3,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
2,103266,27171,2,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,سبتمبر,sept.,2011,SQL Results
7,195591,46647,10,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
1,57700,4039,1,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الخدمات,SERVICE,مارس,mars,2012,SQL Results
1,39943,5566,2,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الخدمات,SERVICE,أكتوبر,oct.,2011,SQL Results
2,197000,29256,2,تــونس,TUNIS,حلق الوادي,LA GOULETTE,الصيد البحري,PECHE,ديسمبر,déc.,2011,SQL Results
2,95000,8925,2,تــونس,TUNIS,حلق الوادي,LA GOULETTE,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
2,84000,5355,2,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,نوفمبر,nov.,2011,SQL Results
7,756198,138536,12,زغوان,ZAGHOUANE,الفحص,FAHS,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
2,95000,6246,2,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,أكتوبر,oct.,2011,SQL Results
1,6953,2250,1,القصرين,KASSERINE,ماجل با لعباس,MAJEL BELABBES,الفلاحي,AGRICULTURE,سبتمبر,sept.,2011,SQL Results
1,57000,3874,1,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الخدمات,SERVICE,مارس,mars,2013,SQL Results
2,192745,37435,4,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الفلاحي,AGRICULTURE,مارس,mars,2013,SQL Results
1,2770,194,1,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,جويلية,juill.,2012,SQL Results
2,1851490,83960,5,بنزرت,BIZERTE,ماطر,MATEUR,الخدمات,SERVICE,نوفمبر,nov.,2012,SQL Results
1,38000,2554,1,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الفلاحي,AGRICULTURE,جوان,juin,2012,SQL Results
3,138141,24974,3,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,الخدمات,SERVICE,جوان,juin,2012,SQL Results
5,184578,12921,5,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,أفريل,avr.,2013,SQL Results
2,67600,4732,2,نابل,NABEUL,قرمبا لية,GROUMBELIA,الخدمات,SERVICE,سبتمبر,sept.,2012,SQL Results
1,31000,1859,0,المنستير,MOUNASTIR,الساحلين,SAHLIN,الخدمات,SERVICE,جوان,juin,2012,SQL Results
2,173804,25215,3,القصرين,KASSERINE,ماجل با لعباس,MAJEL BELABBES,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
1,59000,3758,1,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الخدمات,SERVICE,جوان,juin,2013,SQL Results
1,59999,14762,1,صفاقس,SFAXE,الصخيرة,SKHIRA,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
2,28300,3758,2,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,أوت,août,2013,SQL Results
1,76854,19214,1,باجة,BEJA,باجة الشما لية,BEJANORD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
1,81096,3990,2,تــونس,TUNIS,سيدي حسين,SID HSSIN,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
1,1400000,222986,5,المهدية,MAHDIA,ملولش,MLOULECH,التحويل الأولي,PREMIERE TRANSFORMATION,ديسمبر,déc.,2012,SQL Results
1,2800,185,1,سوسة,SOUSSE,حمام سوسة,HAMME SOUSSE,الخدمات,SERVICE,فيفري,févr.,2013,SQL Results
1,2465,173,1,جندوبة,JENDOUBA,جندوبة الشما لية,JENDOUBA NORD,الخدمات,SERVICE,أفريل,avr.,2013,SQL Results
2,42700,9562,2,الكاف,KEF,السرس,SERS,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
2,119000,10101,2,المهدية,MAHDIA,الشابة,CHEBBA,الخدمات,SERVICE,مارس,mars,2013,SQL Results
1,50270,2525,2,تــونس,TUNIS,حلق الوادي,LA GOULETTE,الخدمات,SERVICE,فيفري,févr.,2014,SQL Results
1,219200,46681,3,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
1,58425,4090,1,جندوبة,JENDOUBA,طبرقة,TABARKA,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
1,76296,10760,1,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
5,354108,73985,5,قبلي,KEBELLI,الفوار,ELFAWAR,الخدمات,SERVICE,ماي,mai,2014,SQL Results
1,54800,3727,0,المنستير,MOUNASTIR,البقا لطة,BKALTA,الخدمات,SERVICE,مارس,mars,2014,SQL Results
1,48800,3416,1,الكاف,KEF,الكاف الغربية,EL KEF OUSET,الخدمات,SERVICE,سبتمبر,sept.,2013,SQL Results
1,71000,4661,1,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,أوت,août,2013,SQL Results
2,297900,51689,3,قابس,GABES,مطماطة الجديدة,MATMATA ELJADIDA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
2,99031,24758,2,القصرين,KASSERINE,حاسي الفريد,HASSI ELFRID,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
1,25000,4451,2,المنستير,MOUNASTIR,المنستير,MOUNASTIR,الصيد البحري,PECHE,فيفري,févr.,2014,SQL Results
2,226145,21100,7,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,التحويل الأولي,PREMIERE TRANSFORMATION,ماي,mai,2014,SQL Results
1,1780000,71634,4,المهدية,MAHDIA,الشابة,CHEBBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2013,SQL Results
1,59500,8925,1,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الخدمات,SERVICE,أكتوبر,oct.,2013,SQL Results
5,1014062,239260,17,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2014,SQL Results
4,206514,50050,4,الكاف,KEF,القصور,ELKSOUR,الفلاحي,AGRICULTURE,جوان,juin,2014,SQL Results
1,320000,10855,4,بنزرت,BIZERTE,منزل جميل,MANZEL JMIL,التحويل الأولي,PREMIERE TRANSFORMATION,أكتوبر,oct.,2014,SQL Results
1,124000,13319,1,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,سبتمبر,sept.,2014,SQL Results
1,47640,3331,1,نابل,NABEUL,منزل بوزلفة,MANZEL BOUZALFA,الخدمات,SERVICE,أفريل,avr.,2014,SQL Results
1,34300,8574,1,صفاقس,SFAXE,الصخيرة,SKHIRA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2014,SQL Results
2,300299,31914,7,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,التحويل الأولي,PREMIERE TRANSFORMATION,سبتمبر,sept.,2014,SQL Results
1,97000,4424,1,سوسة,SOUSSE,سيدي الهاني,SIDI ELHANI,الفلاحي,AGRICULTURE,أكتوبر,oct.,2014,SQL Results
2,116000,15468,3,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2014,SQL Results
1,8700,1740,1,الكاف,KEF,قلعة سنان,KALAT SINAN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2014,SQL Results
2,113000,26725,2,بنزرت,BIZERTE,سجنان,SAJNEN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2014,SQL Results
1,49392,12127,1,قبلي,KEBELLI,الفوار,ELFAWAR,الخدمات,SERVICE,سبتمبر,sept.,2015,SQL Results
2,327333,68960,5,سيدي بوزيد,SIDI BOUZIDE,منزل بوزيان,MANZEL BOUZAYEN,الفلاحي,AGRICULTURE,مارس,mars,2015,SQL Results
2,112000,9213,2,المنستير,MOUNASTIR,البقا لطة,BKALTA,الخدمات,SERVICE,فيفري,févr.,2016,SQL Results
3,147000,9361,3,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,فيفري,févr.,2015,SQL Results
4,286428,54671,4,باجة,BEJA,تبرسق,TBORSOK,الفلاحي,AGRICULTURE,أفريل,avr.,2014,SQL Results
2,141075,35269,2,القصرين,KASSERINE,العيون,EL AYOUN,الفلاحي,AGRICULTURE,فيفري,févr.,2015,SQL Results
1,384000,27632,6,صفاقس,SFAXE,بئر علي بن خليفة,BIR ALI KHELIFFA,الخدمات,SERVICE,ديسمبر,déc.,2014,SQL Results
2,1301000,86498,16,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الصيد البحري,PECHE,أفريل,avr.,2015,SQL Results
1,68000,4410,2,بنزرت,BIZERTE,أوتيك,UTIK,الخدمات,SERVICE,فيفري,févr.,2015,SQL Results
1,5500,630,0,المنستير,MOUNASTIR,طبلبة,TBOLBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2014,SQL Results
1,256000,15698,15,بنزرت,BIZERTE,جرزونة,JARZOUNA,الصيد البحري,PECHE,جويلية,juill.,2015,SQL Results
